Date,huc12,sseb_mean,sseb_25th,sseb_50th,sseb_75th
2004-06-01,170402080101,89.8119378131227,75.7278057915451,90.0,104.00000000000004
2004-06-01,170402080103,139.33675272149432,128.0,141.99999999999997,152.0
2004-06-01,170402080206,121.15635315456494,105.0,123.0175241327035,139.00790786043743
2004-06-01,170402080501,129.66048318489908,113.0,131.00000000000003,149.00000000000003
2004-06-01,170402080502,117.41153218418916,95.99999999999996,120.00000000000004,141.00000000000003
2004-06-01,170402080503,89.42897402832094,64.0,88.99999999999996,115.0
2004-06-01,170402080504,117.14205931955397,96.27525124110436,124.127840931643,142.47752334090933
2004-06-01,170402080505,77.52636349095295,47.0,75.00000000000001,105.0
2004-06-01,170402080601,103.05725193284972,86.08167327145226,101.0,118.99999999999996
2004-06-01,170402080604,68.10195586992167,38.99999999999999,54.000000000000014,79.00000000000001
2004-06-01,170402080305,94.14823611283184,75.00000000000001,94.98705154029264,113.0
2004-06-01,170402080306,83.73348686020617,53.00000000000001,83.0,110.0
2004-06-01,170402080201,90.79972986268902,77.0,89.0,103.0
2004-06-01,170402080203,104.52471262202316,83.0,104.0,126.0
2004-06-01,170402080202,85.85606728579663,64.0,83.4958553659798,106.48243336771792
2004-06-01,170402080204,97.7405679706618,59.00000000000001,97.00000000000004,133.99999999999997
2004-06-01,170402080208,114.54967601414364,98.00000000000004,114.99999999999996,132.99999999999997
2004-06-01,170402080209,124.04652541408956,110.0,125.99999999999994,139.99999999999997
2004-06-01,170402080207,121.208078229856,102.08048792290312,124.08235905364133,144.21712265074393
2004-06-01,170402080210,105.7542053973847,83.99999999999999,106.4118993408988,129.0
2004-06-01,170402080301,114.4641785943374,98.0,117.0,134.0
2004-06-01,170402080303,109.0585954085178,78.0,114.0,139.00000000000003
2004-06-01,170402080302,85.32107593665197,60.40180935458426,81.32640126869155,105.0
2004-06-01,170402080304,94.70192969191152,70.0,92.0,118.0
2004-06-01,170402080307,90.54580237891298,62.59927515052318,88.34355785597666,116.33481265519286
2004-06-01,170402080308,80.7799641179567,44.50786686950666,72.0,108.0
2004-06-01,170402080401,84.24774002577799,56.0,80.99999999999999,108.51228577038512
2004-06-01,170402080403,97.23267761147544,73.0,92.0,117.0
2004-06-01,170402080205,93.58677268113529,56.99999999999999,89.49560337086413,125.48068831465814
2004-06-01,170402080402,106.89480210678845,82.00000000000001,111.0,135.0
2004-06-01,170402080404,92.44856095674427,66.00000000000001,88.60951639130595,117.38935765057371
2004-07-01,170402080608,133.08401676056616,93.0,147.00000000000003,180.0
2004-07-01,170402080102,115.3210242738623,92.37233755663804,113.49733874009074,138.00000000000003
2004-07-01,170402080104,135.89870993882772,112.00000000000004,138.99999999999997,161.99999999999997
2004-07-01,170402080106,126.34644921051613,101.48363043032955,121.48888006266615,150.0
2004-07-01,170402080107,107.99432395871484,75.99999999999999,102.0,137.0
2004-07-01,170402080105,113.59945463184744,84.45222848580399,108.45761676618928,142.00000000000006
2004-07-01,170402080108,109.6345675568175,64.0,99.38357239443052,154.0
2004-07-01,170402080211,114.66351104512988,85.35129051685666,117.0,146.00000000000003
2004-07-01,170402080506,95.0155326384756,62.99999999999999,95.30713329139472,126.99999999999996
2004-07-01,170402080602,76.41227383352958,43.99999999999999,75.00000000000001,107.0
2004-07-01,170402080603,128.73209572627115,101.0,131.48446110403904,159.5081625071026
2004-07-01,170402080605,81.79422005886322,37.00000000000001,72.24849517037332,123.0
2004-07-01,170402080607,114.18255622458196,61.99999999999999,129.99999999999997,162.00000000000003
2004-07-01,170402080606,112.89407188759408,75.00000000000001,123.43820452107744,156.61454711441465
2004-07-01,170402080507,78.43256980809065,40.00000000000001,73.0,111.0
2004-07-01,170402080101,87.44238184985234,69.00000000000003,86.00000000000001,105.45743534197616
2004-07-01,170402080103,167.87158466494088,154.99999999999997,172.99999999999997,185.0
2004-07-01,170402080206,147.34543215082863,125.0,151.0,172.00000000000003
2004-07-01,170402080501,137.10865008004996,112.99999999999996,138.99999999999997,164.00000000000003
2004-07-01,170402080502,132.8272801578763,102.0,136.0,167.0
2004-07-01,170402080503,95.8471409800046,67.99999999999996,94.00000000000004,123.0
2004-07-01,170402080504,129.40588398648916,102.1914458166836,134.28302979203033,162.0
2004-07-01,170402080505,82.538569328711,46.00000000000001,79.0,113.42490391192776
2004-07-01,170402080601,107.369097476059,80.0,102.0,135.0
2004-07-01,170402080604,63.52524438403376,23.999999999999996,46.99999999999999,84.00000000000001
2004-07-01,170402080305,104.64963157682364,80.51495108937303,104.50296118784162,127.0
2004-07-01,170402080306,85.80569690130505,48.0,78.99999999999997,118.0
2004-07-01,170402080201,130.3540620431064,104.00000000000004,130.0,161.0
2004-07-01,170402080203,115.59843494096286,90.0,115.0,143.0
2004-07-01,170402080202,101.77864589793091,65.0,96.96941706149062,132.95855106719253
2004-07-01,170402080204,120.08015570604292,60.0,120.0,179.00000000000003
2004-07-01,170402080208,131.75399660929392,109.0,134.00000000000003,155.99999999999997
2004-07-01,170402080209,141.1787462822417,118.0,145.0,168.00000000000003
2004-07-01,170402080207,134.9224680949035,106.393570600451,139.0,168.3266426577573
2004-07-01,170402080210,115.4663272750808,86.0,115.0,146.00000000000003
2004-07-01,170402080301,127.44167309511998,99.5119875544088,132.0,160.4762124903688
2004-07-01,170402080303,113.01701741115768,71.99999999999999,115.0,155.0
2004-07-01,170402080302,82.65121318677859,50.05658914973916,76.00000000000001,105.0
2004-07-01,170402080304,102.3295618343234,66.00000000000001,98.00000000000004,137.0
2004-07-01,170402080307,92.56493453639236,52.46041013595153,84.27658949163728,128.2853824328136
2004-07-01,170402080308,75.16853914934309,34.0,60.96104848694672,107.494814697452
2004-07-01,170402080401,85.15002558152851,42.00000000000001,74.99999999999999,120.0
2004-07-01,170402080403,102.59963908349316,68.0,95.0,131.0
2004-07-01,170402080205,101.12607546661336,53.99999999999999,88.0,142.00000000000003
2004-07-01,170402080402,113.06547033922836,73.99999999999997,114.0,156.0
2004-07-01,170402080404,100.05208675128245,69.3309782055515,94.65863080233191,129.99999999999997
2004-08-01,170402080608,90.66341543435692,51.000000000000014,86.99999999999997,129.00000000000003
2004-08-01,170402080102,84.46349670752375,65.41649490669715,83.24120432202041,103.3154990142977
2004-08-01,170402080104,103.2115612698326,76.00000000000004,103.99999999999996,130.0
2004-08-01,170402080106,89.1304224335525,67.47658048589221,85.49159302611817,110.0
2004-08-01,170402080107,73.62876331268073,46.0,67.0,97.99999999999996
2004-08-01,170402080105,81.29191418608957,59.000000000000014,76.00000000000001,101.0
2004-08-01,170402080108,76.26293121396078,39.904552925795926,66.0,110.0
2004-08-01,170402080211,82.48009518836011,53.99999999999999,81.0,109.0
2004-08-01,170402080506,74.86902962617818,48.000000000000014,72.54315218670583,99.57071707412568
2004-08-01,170402080602,54.40619326471997,28.0,53.26347764874601,76.2597603326808
2004-08-01,170402080603,98.94566579258851,68.00000000000001,100.9581753533008,131.00000000000003
2004-08-01,170402080605,48.51166363524022,17.2099758386767,43.21926569625251,72.20912182258314
2004-08-01,170402080607,75.3722668295444,32.00481734243276,73.0,116.22432250711708
2004-08-01,170402080606,72.04877058688464,39.0,69.00000000000001,104.0
2004-08-01,170402080507,60.93230967640436,24.99999999999999,55.99999999999999,92.0
2004-08-01,170402080101,58.6299831392295,43.47379650931384,57.000000000000014,72.43029688452162
2004-08-01,170402080103,132.6107964470406,110.0,137.00000000000003,158.99999999999997
2004-08-01,170402080206,111.24831937543613,85.02145054005882,112.0,139.0
2004-08-01,170402080501,106.22525456928908,82.00000000000003,106.0,131.0
2004-08-01,170402080502,96.05838492626012,65.0,95.0,128.0
2004-08-01,170402080503,70.97791067323875,41.00000000000001,69.0,99.0
2004-08-01,170402080504,101.91069469954256,70.99999999999999,105.12479250157512,136.0
2004-08-01,170402080505,67.20783607736931,32.0,59.99999999999999,96.0
2004-08-01,170402080601,82.30942270609235,56.04154607997276,74.99999999999999,104.2224528460489
2004-08-01,170402080604,36.15261350772057,11.000000000000004,27.0,53.0
2004-08-01,170402080305,70.63364178386618,47.50760827936991,69.0,91.49172084854536
2004-08-01,170402080306,56.50178631123383,26.999999999999996,50.99999999999999,83.0
2004-08-01,170402080201,86.53297091639111,67.00000000000003,86.0,109.0
2004-08-01,170402080203,80.48051472499083,53.0,77.0,105.00000000000006
2004-08-01,170402080202,64.57344004136353,38.0312196830607,61.51103813375882,89.98857094629044
2004-08-01,170402080204,77.06224916408634,33.0,69.99999999999999,117.0
2004-08-01,170402080208,95.45781520133528,72.0,96.0,121.0
2004-08-01,170402080209,109.50448739979232,87.48750524040082,111.98732527534304,135.00000000000006
2004-08-01,170402080207,102.04593790507792,72.34309314869978,101.6454317705404,133.00000000000003
2004-08-01,170402080210,82.97576635116195,54.236582346468246,79.00000000000003,109.0
2004-08-01,170402080301,96.24572349622986,67.0,98.4495250828883,128.0
2004-08-01,170402080303,78.1432554324961,44.00000000000001,70.00000000000001,112.0
2004-08-01,170402080302,51.28903971986453,28.000000000000004,45.00000000000001,66.0
2004-08-01,170402080304,70.69500310192197,41.00000000000001,64.0,97.00000000000004
2004-08-01,170402080307,60.05510716031281,28.0,51.48025286295994,86.30577871740664
2004-08-01,170402080308,45.5183978131775,18.00000000000001,35.47224761343112,66.0
2004-08-01,170402080401,54.42255767562733,25.0,45.99999999999999,76.99999999999999
2004-08-01,170402080403,72.92727823277514,44.00000000000001,63.00000000000001,95.0
2004-08-01,170402080205,68.15035178539021,32.0,53.51250967464526,95.0
2004-08-01,170402080402,85.32699963556064,50.00000000000001,83.0,122.0
2004-08-01,170402080404,72.9292272089222,43.292293849626695,63.00000000000001,99.2606443656544
2004-09-01,170402080608,50.26784575040624,21.502384810801946,43.50134188427839,75.4818181232484
2004-09-01,170402080102,47.36936642244751,30.28588002719963,46.201908849397405,63.0
2004-09-01,170402080104,59.53364311283907,35.09037009162591,59.0833176227064,83.0
2004-09-01,170402080106,47.87455025325677,29.482380563682558,44.48469629383116,64.50141426059437
2004-09-01,170402080107,42.925327912347406,25.0,37.0,57.99999999999999
2004-09-01,170402080105,45.63426205717692,26.447115176959425,41.76584336797533,60.41203117615802
2004-09-01,170402080108,45.35389400329842,21.000000000000004,37.4252388772768,65.0
2004-09-01,170402080211,50.43964658741609,26.322761390071243,49.00000000000001,72.28667401914359
2004-09-01,170402080506,42.7277705952496,21.30233405686416,41.33665555533199,62.35408188558736
2004-09-01,170402080602,32.11779089581314,13.180561557729762,28.35922662932007,47.0
2004-09-01,170402080603,54.65844679943557,32.0,54.00000000000001,75.97353346769914
2004-09-01,170402080605,25.21427365081936,6.171501265493009,20.0,39.15832912611979
2004-09-01,170402080607,38.45839529931308,16.0,32.0,57.99999999999999
2004-09-01,170402080606,35.48041277467509,8.0,28.000000000000004,57.362146869983945
2004-09-01,170402080507,38.90298180281069,11.999999999999991,35.0,62.000000000000014
2004-09-01,170402080101,31.157730829755337,17.999999999999993,29.000000000000004,42.40189873804132
2004-09-01,170402080103,78.25925792060478,59.0,81.00000000000003,100.0
2004-09-01,170402080206,66.2606821339067,43.000395733890926,66.00000000000004,88.99999999999999
2004-09-01,170402080501,58.58907347223596,35.999999999999986,58.0,80.99999999999999
2004-09-01,170402080502,57.09059974607361,29.0,55.99999999999999,84.0
2004-09-01,170402080503,44.86938419452425,15.0,42.00000000000001,69.00000000000001
2004-09-01,170402080504,58.62380481085618,34.0,62.0,84.34488075706967
2004-09-01,170402080505,42.68559856633661,14.436654269209464,36.75573961515446,65.44540741875407
2004-09-01,170402080601,46.44698000552578,25.999999999999996,42.0,64.0
2004-09-01,170402080604,18.87367155811673,5.000000000000001,16.0,29.000000000000007
2004-09-01,170402080305,40.89794463077887,21.501022104411906,36.98625212905652,57.490984031678686
2004-09-01,170402080306,37.56463318498195,12.999999999999998,33.99999999999999,56.0
2004-09-01,170402080201,42.50299074600184,29.00000000000001,39.99999999999999,55.0
2004-09-01,170402080203,54.90332093584546,33.0,51.99999999999999,74.0
2004-09-01,170402080202,38.3247656780315,20.488513155192333,34.0,52.00000000000003
2004-09-01,170402080204,41.969880270953134,18.351070605374684,33.25443405221709,56.99999999999999
2004-09-01,170402080208,59.51748282246669,39.0,60.0,82.0
2004-09-01,170402080209,70.12356584293882,51.52353665939625,72.49451977160128,89.467291218525
2004-09-01,170402080207,62.62891344771141,37.00000000000001,62.14157907736216,88.30668048026935
2004-09-01,170402080210,54.12747116192861,30.0,53.20966845666016,76.0
2004-09-01,170402080301,57.01170271240584,32.0,58.0,82.4666671620276
2004-09-01,170402080303,50.29077628061483,29.000000000000007,46.48157499636762,71.00000000000001
2004-09-01,170402080302,36.563720132081535,20.0,32.0,47.26102066282336
2004-09-01,170402080304,44.76725102567012,22.063071279666456,41.00000000000001,64.99999999999999
2004-09-01,170402080307,37.80528717185526,17.39893869826101,32.25281666077736,53.306529234092295
2004-09-01,170402080308,33.867257510857776,11.0,24.47821286900002,49.00000000000001
2004-09-01,170402080401,36.7747957020609,15.000000000000002,30.0,52.0
2004-09-01,170402080403,52.56136427536205,31.000000000000004,46.000000000000014,67.00000000000001
2004-09-01,170402080205,44.05683374699588,22.0,37.50521432359794,57.4909470663938
2004-09-01,170402080402,52.72345950801285,29.0,48.99999999999999,76.0
2004-09-01,170402080404,46.35732909418318,20.000000000000007,39.41439411525739,67.00000000000001
2004-10-01,170402080608,24.65619999973338,9.525765971310452,22.500426076410587,35.0
2004-10-01,170402080102,20.23129098616724,8.235484936559352,19.17087900213709,30.184852687436926
2004-10-01,170402080104,25.52071335461247,9.000000000000002,24.11053808784352,40.10120574139054
2004-10-01,170402080106,20.039143103285497,9.458960645208055,18.48698039122317,28.50933321047236
2004-10-01,170402080107,18.805959148287368,6.999999999999999,16.0,26.0
2004-10-01,170402080105,21.865198519371045,11.0,21.000000000000004,30.42774335958888
2004-10-01,170402080108,21.482909506920684,10.46908816752373,17.999999999999996,29.0
2004-10-01,170402080211,26.251138531639118,9.298935765165991,25.0,40.32641027439328
2004-10-01,170402080506,21.690644098778403,8.0,20.536459323881328,33.00000000000001
2004-10-01,170402080602,18.488165681869933,6.000000000000002,17.000000000000004,27.31795088562228
2004-10-01,170402080603,25.2240091328119,13.492980786242873,24.92202829197534,35.48417460076258
2004-10-01,170402080605,16.336391212417332,5.228245943787616,14.17766174761212,25.324350141318146
2004-10-01,170402080607,19.43375411146256,9.059018959959106,17.999999999999993,28.26118099524713
2004-10-01,170402080606,18.25952109686756,6.0,14.999999999999998,28.00000000000001
2004-10-01,170402080507,21.843960861363488,6.000000000000002,20.0,33.0
2004-10-01,170402080101,15.224347057734146,6.000000000000002,13.761479621345476,22.0
2004-10-01,170402080103,36.499207190378144,21.999999999999996,36.99999999999999,52.0
2004-10-01,170402080206,30.654554302506693,12.999999999999996,30.0,46.01241488084135
2004-10-01,170402080501,25.61809134172796,8.999999999999998,23.0,39.0
2004-10-01,170402080502,27.388730386920894,5.999999999999999,27.0,44.99999999999999
2004-10-01,170402080503,24.287492022943088,2.0,20.0,40.99999999999999
2004-10-01,170402080504,30.263857789769173,12.346672016648416,31.0,46.50810487053903
2004-10-01,170402080505,22.9869100572828,4.401642989677801,18.000000000000004,36.0
2004-10-01,170402080601,23.67536483044773,10.0,22.077651703081127,35.00000000000001
2004-10-01,170402080604,14.462485829078169,4.0,12.0,22.000000000000004
2004-10-01,170402080305,22.92073898354986,9.0,19.513538491790385,32.49701157869764
2004-10-01,170402080306,22.59238757196061,8.0,20.0,33.99999999999999
2004-10-01,170402080201,18.14079850853226,11.000000000000009,17.0,23.000000000000004
2004-10-01,170402080203,27.87264182492325,11.999999999999998,25.000000000000007,41.000000000000014
2004-10-01,170402080202,19.482393089822107,9.0,16.47558064906194,27.000000000000004
2004-10-01,170402080204,20.91682910508553,9.000000000000002,17.000000000000004,26.21113322451369
2004-10-01,170402080208,30.79777214534814,14.000000000000004,30.000000000000004,47.0
2004-10-01,170402080209,34.00768267376196,21.0,36.00000000000001,48.00929707358566
2004-10-01,170402080207,29.656671190680623,11.0,28.000000000000004,46.000000000000014
2004-10-01,170402080210,25.157282721981925,8.419091656365014,23.0,38.000000000000014
2004-10-01,170402080301,28.281588398527525,8.458740068104426,26.48348635894499,47.00000000000001
2004-10-01,170402080303,26.73176377425935,14.482633319775609,24.477982577741265,39.43821175372226
2004-10-01,170402080302,20.5296308608631,11.000000000000002,18.380866909057065,28.000000000000007
2004-10-01,170402080304,24.038281253069336,9.0,20.99999999999999,36.02890003814221
2004-10-01,170402080307,21.705152838979195,10.0,18.669514445429375,30.000000000000004
2004-10-01,170402080308,20.857368476459037,11.517419419519776,18.485943770016583,29.000000000000004
2004-10-01,170402080401,21.733596904635004,10.491392026928128,20.99993427507757,31.000000000000007
2004-10-01,170402080403,27.59045779370842,17.000000000000007,26.000000000000004,38.00000000000001
2004-10-01,170402080205,22.77367924334304,10.0,18.47291109819872,32.0
2004-10-01,170402080402,25.896717785826365,11.999999999999996,24.000000000000007,37.00000000000001
2004-10-01,170402080404,23.579409908702047,5.000000000000001,20.0,37.0
2004-11-01,170402080608,9.108087132792445,3.0000000000000018,8.0,11.980306584474375
2004-11-01,170402080102,8.618776893988784,2.2298742859310354,8.33032901391931,13.192242720248576
2004-11-01,170402080104,10.692818958957288,2.0,8.461206373619817,17.000000000000007
2004-11-01,170402080106,8.920922130570808,2.4065893090306147,7.000000000000001,14.000000000000002
2004-11-01,170402080107,8.67622002077711,2.0,6.000000000000003,12.000000000000002
2004-11-01,170402080105,8.719949642740938,2.999999999999999,8.0,12.999999999999996
2004-11-01,170402080108,9.05266436621857,4.138333885944209,8.10011741039534,11.999999999999998
2004-11-01,170402080211,11.865040906521273,4.0,11.348246312683852,17.345757640785713
2004-11-01,170402080506,8.723954094789661,3.0,8.0,13.000000000000004
2004-11-01,170402080602,9.014555858282332,3.000000000000001,8.0,12.999999999999996
2004-11-01,170402080603,11.234896427216366,4.48705736317618,10.900352360214518,16.0
2004-11-01,170402080605,7.25485903240937,2.0,6.999999999999999,11.149604277119533
2004-11-01,170402080607,7.137045636410337,4.0,6.999999999999999,10.000000000000002
2004-11-01,170402080606,6.44040342580617,1.0,5.999999999999999,10.3502376733986
2004-11-01,170402080507,9.568170129764818,3.0,8.0,13.000000000000002
2004-11-01,170402080101,7.140434360934353,3.0,6.441882229790676,11.375628871394165
2004-11-01,170402080103,18.61891872329854,10.999999999999998,18.999999999999982,28.0
2004-11-01,170402080206,14.508769449091115,4.0,13.007326763561627,24.000000000000007
2004-11-01,170402080501,11.355868826369344,3.0000000000000027,9.999999999999996,17.99999999999999
2004-11-01,170402080502,13.514022716381795,2.0,12.999999999999996,23.000000000000004
2004-11-01,170402080503,12.063813528438828,1.0,10.000000000000004,20.0
2004-11-01,170402080504,13.806865490676635,5.354103411988194,13.000000000000004,22.394238999372053
2004-11-01,170402080505,10.36175770428862,1.0,8.0,16.429884434011466
2004-11-01,170402080601,11.032002419725336,4.0,9.999999999999996,17.18490668334255
2004-11-01,170402080604,6.157653751725036,1.0,4.999999999999999,9.999999999999998
2004-11-01,170402080305,12.343534816542718,4.524021421974598,10.467306701869893,18.0
2004-11-01,170402080306,12.662856608064976,5.000000000000004,11.000000000000002,19.0
2004-11-01,170402080201,9.198355271025363,4.999999999999996,8.999999999999998,11.999999999999991
2004-11-01,170402080203,13.162705872994616,6.0,12.0,20.00000000000001
2004-11-01,170402080202,8.219528893775886,3.0,7.0,11.45208522734548
2004-11-01,170402080204,10.039515724343184,5.282988155748193,8.219328958417833,13.23533652072299
2004-11-01,170402080208,15.817936571390993,6.999999999999997,15.000000000000002,24.0
2004-11-01,170402080209,18.615344382842924,10.999999999999996,19.012991582290155,26.0032302192886
2004-11-01,170402080207,14.086582731200588,5.0,12.999999999999996,22.09404393290848
2004-11-01,170402080210,10.683430441191351,2.301360599404191,8.39416694201955,16.43712725617308
2004-11-01,170402080301,11.888880850670612,1.0,10.454361916905746,21.0
2004-11-01,170402080303,13.432414152737255,8.0,12.924898515173874,18.408982712332254
2004-11-01,170402080302,9.503190595730803,4.439830669021736,8.049515770379136,13.324556341845891
2004-11-01,170402080304,12.601525459868412,5.090449241514399,11.000000000000004,19.000000000000004
2004-11-01,170402080307,10.082071047958356,4.429556856802798,8.363741242779234,13.237216092467138
2004-11-01,170402080308,11.34748512160324,6.972199476006237,10.000000000000004,15.000000000000004
2004-11-01,170402080401,9.167115907943808,5.51743378806504,8.521830064134036,12.480862719951276
2004-11-01,170402080403,9.929876746525943,4.999999999999999,9.000000000000002,13.999999999999996
2004-11-01,170402080205,10.661622064928666,4.497923680571158,8.0,15.000000000000009
2004-11-01,170402080402,11.67761832277494,5.000000000000004,10.000000000000002,17.000000000000007
2004-11-01,170402080404,10.667914131054346,2.0,9.000000000000002,17.20037283511759
2004-12-01,170402080608,2.771211787684462,1.0,2.0,3.000000000000005
2004-12-01,170402080102,4.5596760689244045,0.0,3.000000000000001,6.999999999999999
2004-12-01,170402080104,6.3817725731288775,0.0,5.152052981247971,11.000000000000002
2004-12-01,170402080106,5.596764629945315,0.0,4.468522314748396,8.0
2004-12-01,170402080107,7.971432238445523,1.0,4.999999999999999,15.000000000000004
2004-12-01,170402080105,5.226609287644512,0.0,4.429093939183516,8.0
2004-12-01,170402080108,6.166673949145809,1.0,4.0,9.333358285182578
2004-12-01,170402080211,8.369382677850096,4.0,8.0,11.293393266930488
2004-12-01,170402080506,4.423805658960226,1.0,3.0000000000000004,6.322426287298388
2004-12-01,170402080602,10.029269574038986,2.9999999999999987,9.0,18.000000000000004
2004-12-01,170402080603,7.043376326359556,3.000000000000001,7.000000000000004,9.503356736635824
2004-12-01,170402080605,2.339440297334065,1.0,2.0,3.0000000000000004
2004-12-01,170402080607,1.941415543487724,1.0,1.0,2.0
2004-12-01,170402080606,1.5884283699992272,0.0,1.0,2.24539120133959
2004-12-01,170402080507,3.24726868454963,1.0,2.0,4.0
2004-12-01,170402080101,3.1672539383901093,0.0,2.0,5.346638189712043
2004-12-01,170402080103,10.573215300751672,4.9999999999999964,10.999999999999996,16.0
2004-12-01,170402080206,9.43561097081322,4.0,9.009939843731477,13.999999999999996
2004-12-01,170402080501,8.032053429469252,2.0,6.999999999999994,13.0
2004-12-01,170402080502,9.0798418226789,3.0000000000000018,8.0,14.999999999999998
2004-12-01,170402080503,6.362469321381226,0.0,4.0,10.999999999999998
2004-12-01,170402080504,4.822263155365464,1.0,2.512801274627165,5.329571676429167
2004-12-01,170402080505,3.6673905752389335,1.0,2.3974443249253623,4.0
2004-12-01,170402080601,7.4038430870937955,2.0,6.999999999999996,11.50245134822827
2004-12-01,170402080604,2.695896370092386,0.0,1.0,2.0
2004-12-01,170402080305,7.494067926366716,1.0,3.000000000000003,13.000000000000004
2004-12-01,170402080306,6.790568002795969,2.0,4.999999999999999,10.0
2004-12-01,170402080201,4.662764688477593,1.0,3.0,4.999999999999998
2004-12-01,170402080203,12.40941512752047,6.0,11.999999999999998,19.0
2004-12-01,170402080202,5.629147026220839,2.055180318299758,4.0,8.0
2004-12-01,170402080204,7.233031336969459,2.2733368312217404,4.258385458510272,12.108470986449742
2004-12-01,170402080208,13.148092934233231,8.0,13.999999999999991,20.000000000000004
2004-12-01,170402080209,14.382716960895806,10.000000000000002,14.999999999999991,19.005963601223375
2004-12-01,170402080207,11.358204567560083,4.040419699563937,11.000000000000004,19.04405555361691
2004-12-01,170402080210,12.17912430120467,7.000000000000001,12.000000000000002,19.390444172794133
2004-12-01,170402080301,5.917421762752609,0.0,4.4278386711148565,10.0
2004-12-01,170402080303,10.297719587842382,4.0,10.487436597920563,15.000000000000009
2004-12-01,170402080302,6.955507199475868,2.28222390958,6.0,9.395047155797052
2004-12-01,170402080304,7.443883646338896,2.0,7.0,11.999999999999991
2004-12-01,170402080307,9.450293264068158,4.498752009647878,9.307244312230276,13.583074510543542
2004-12-01,170402080308,7.559131065772716,3.0,6.980947462557021,11.000000000000004
2004-12-01,170402080401,5.990448683215468,2.0,4.0,8.0
2004-12-01,170402080403,6.83211673217598,3.0,5.999999999999998,9.000000000000004
2004-12-01,170402080205,7.396185794850367,1.0,5.0,11.91939772564034
2004-12-01,170402080402,7.600689784904474,2.0,5.000000000000002,11.000000000000004
2004-12-01,170402080404,8.264803597249992,3.000000000000001,7.000000000000003,13.000000000000002
2005-01-01,170402080608,3.862077026158608,1.0,2.0,6.000000000000002
2005-01-01,170402080102,7.192087690563187,1.0,5.225391247497242,14.0
2005-01-01,170402080104,11.98974239939276,3.0000000000000004,15.000000000000002,17.999999999999996
2005-01-01,170402080106,4.747809601191683,1.0,1.0,3.0
2005-01-01,170402080107,4.61623445943888,1.0,1.0,3.0
2005-01-01,170402080105,3.486319036340656,1.0,1.0,2.0
2005-01-01,170402080108,5.416216153151748,1.0,1.0,5.0
2005-01-01,170402080211,13.083686472060386,6.0,17.0,18.485194018920357
2005-01-01,170402080506,3.799258051260438,1.0,3.0000000000000013,5.2559371680892495
2005-01-01,170402080602,4.100021810286012,1.0,2.0,5.290263787020296
2005-01-01,170402080603,5.539730875772844,1.0,4.0,8.0
2005-01-01,170402080605,2.2094809109485665,1.0,1.0,3.0000000000000004
2005-01-01,170402080607,2.489486001797524,1.0,1.0,3.0
2005-01-01,170402080606,2.186248680230892,0.0,1.0,2.0
2005-01-01,170402080507,3.3363998322668413,0.0,2.0,4.0
2005-01-01,170402080101,7.207348725595033,2.0,6.0,13.0
2005-01-01,170402080103,16.09023373115013,2.0,19.0,25.0
2005-01-01,170402080206,14.29313208670342,5.0,17.0,22.0
2005-01-01,170402080501,7.934341450467925,1.0,2.0,17.0
2005-01-01,170402080502,13.906112697499005,3.0000000000000004,14.0,24.000000000000007
2005-01-01,170402080503,7.871007015703845,2.0,5.0,14.0
2005-01-01,170402080504,9.673116575028413,2.0,8.0,17.0
2005-01-01,170402080505,4.762435935538103,0.0,2.0,6.000000000000003
2005-01-01,170402080601,6.077042536761717,1.0,3.0,11.0
2005-01-01,170402080604,1.892881411594543,0.0,1.0,3.000000000000001
2005-01-01,170402080305,4.682158185113213,1.0,2.0,2.0
2005-01-01,170402080306,4.985215440759936,1.0,2.0,5.000000000000003
2005-01-01,170402080201,6.335286779321618,2.0,3.0,9.0
2005-01-01,170402080203,13.883131974999582,4.0,16.999999999999993,19.0
2005-01-01,170402080202,6.261818839133244,1.0,4.0,11.0
2005-01-01,170402080204,13.943096392304517,14.0,16.0,18.00000000000001
2005-01-01,170402080208,13.20931131452918,2.0,17.000000000000004,20.00000000000001
2005-01-01,170402080209,16.629900206419855,14.644636281019975,20.34446211296178,22.00000000000002
2005-01-01,170402080207,11.1664336659475,2.0,14.286437969605274,19.39807132928336
2005-01-01,170402080210,10.719706202785432,2.0,9.15318430671935,19.18181666310568
2005-01-01,170402080301,13.605242205070676,8.0,15.0,20.0
2005-01-01,170402080303,5.611592475810615,2.005979471522399,5.000000000000002,7.000000000000001
2005-01-01,170402080302,4.039656056856407,2.1689630935177058,3.0000000000000004,4.999999999999998
2005-01-01,170402080304,12.145011173558029,2.0,11.0,21.000000000000004
2005-01-01,170402080307,8.036265296839398,2.1520248681530165,5.236534709238344,16.0
2005-01-01,170402080308,5.896111350113442,3.000000000000001,4.0,5.301689368708682
2005-01-01,170402080401,12.043938684851163,2.0,16.0,20.0
2005-01-01,170402080403,12.77236470301338,2.0,17.0,19.0
2005-01-01,170402080205,6.1936089418968905,1.0,2.0,14.0
2005-01-01,170402080402,5.069685631744841,1.0,2.0,2.0
2005-01-01,170402080404,13.666283284184203,2.0,18.000000000000025,21.4808788848584
2005-02-01,170402080608,12.582286407835689,6.0,11.00000000000001,20.998249730026792
2005-02-01,170402080102,5.865526225766836,1.0,3.0000000000000004,9.3058716756404
2005-02-01,170402080104,8.119736655457224,1.0,4.0,10.000000000000002
